"","x","z","w","a","b","d","y","cluster"
"122",0.496250643418572,1.63986949000248,-0.601211297547415,"1","0","-1",2.46966983941043,"3"
"123",-1.46570466194243,-0.176269963678549,0.535828037379435,"-1","1","-1",-0.108431764521758,"3"
"124",-1.30093880320799,0.546909715169399,0.175681986520468,"1","-1","-1",-5.94585417676866,"3"
"125",0.0971714868693266,0.413229348230151,0.963843440474269,"-1","0","-1",-0.727833220123783,"3"
"126",-1.50760147366049,0.871075416331286,0.568850527181151,"1","1","-1",-3.67513699117476,"3"
"127",-1.03814127095058,1.24321614144646,-2.18947215273839,"-1","-1","-1",10.8795116651734,"3"
"128",0.803111255311956,-0.446154250162633,-0.20146595102234,"1","0","-1",4.53449855358392,"3"
"129",-1.40643771607233,-3.25862316295378,0.0502446219447042,"-1","1","-1",0.341672566086201,"3"
"130",1.71814604507821,0.590856147560474,1.28907126334933,"1","-1","-1",9.85192463603507,"3"
"131",0.0661346764087686,-0.923980302264005,1.93784443470857,"-1","0","-1",0.64986263664144,"3"
"132",-3.16913505857931,0.189822906685491,0.317017458566065,"1","1","-1",-9.80969353089822,"3"
"133",0.565417159707277,0.309063125179019,1.81933117622079,"-1","-1","-1",1.74592081607112,"3"
"134",0.161942889365787,1.77588581950615,-0.00895113133987897,"1","0","-1",3.01716147015782,"3"
"135",0.485461855996744,0.531476390120605,-1.11456182711351,"-1","1","-1",-2.6232703116371,"3"
"136",-1.07496968564786,-1.0106074345716,-0.455718514363202,"1","-1","-1",-5.84839448387843,"3"
"137",0.961935869568751,-1.70081523944731,-0.445055565833595,"-1","0","-1",0.206099218025085,"3"
"138",0.742280534405157,-1.29515801482884,-0.992857514298732,"1","1","-1",10.5196684835302,"3"
"139",-1.55087150418083,-2.0309449234109,0.336869203574346,"-1","-1","-1",7.27560521322775,"3"
"140",0.0348618655034105,0.139099728881589,0.515378604808679,"1","0","-1",2.58195324923127,"3"
"141",-0.544190565378596,0.637381739613919,-1.88492748768641,"-1","1","-1",1.01076855186892,"3"
"142",1.47867369728302,-1.2177584908412,1.7006336575045,"1","-1","-1",-6.4871979961113,"3"
"143",1.01417180705564,-2.29576451951177,0.0187484192663658,"-1","0","-1",-3.26831507394559,"3"
"144",0.72130198564117,0.686724060132705,-1.06750395667431,"1","1","-1",5.16730942280414,"3"
"145",0.0532226761650379,-0.448282517876123,-1.69308694076299,"-1","-1","-1",0.837132712162508,"3"
"146",-0.747133513912091,1.55562224743164,0.425858859738348,"1","0","-1",-1.31854988644309,"3"
"147",0.0666801237481607,0.210056693300916,0.592829922186725,"-1","1","-1",-2.50419995990684,"3"
"148",-0.0323492980624412,1.77945473047266,0.311020564707373,"1","-1","-1",1.45391914882678,"3"
"149",-0.889290556834625,-0.662373664228306,-0.931243928349578,"-1","0","-1",-1.29046611395424,"3"
"150",-0.146774108718524,-0.415689168236477,0.564310794282758,"1","1","-1",2.76355539272591,"3"
"151",1.17172108725212,-0.665148800114261,-0.248219207776995,"-1","-1","-1",1.37730902729251,"3"
"152",-2.32268928727244,-1.10031288303989,0.996509891574881,"1","0","-1",0.198676037350477,"3"
"153",0.818045834316455,0.241123291452135,-0.74091231619225,"-1","1","-1",-3.28310972499514,"3"
"154",-2.16122741222001,0.452262440117964,0.579605696070652,"1","-1","-1",-8.64017942610207,"3"
"155",0.610211178090865,-1.09003638285257,1.00535967997713,"-1","0","-1",-2.9579148423598,"3"
"156",-1.05328235299268,1.46177055682509,0.710500005984567,"1","1","-1",-3.91799273901478,"3"
"157",1.52160181854982,0.616937110872901,-0.100513138425546,"-1","-1","-1",-1.99344464000131,"3"
"158",-0.733833722183279,3.21123955100231,1.01013616316955,"1","0","-1",-7.27016339077958,"3"
"159",-0.356015179035773,1.0201491405442,0.779455956346372,"-1","1","-1",-0.656096904998681,"3"
"160",0.0722189791672811,-0.872662825591165,0.742252206745421,"1","-1","-1",-0.230031834951908,"3"
"161",0.0504874583907143,0.150446849022731,0.0455156600816086,"-1","0","-1",0.708695085389035,"3"
"162",0.825745226820906,-0.174789088236464,2.54858374149128,"1","1","-1",5.20671844483829,"3"
"163",1.71232398598101,-1.31537510445716,-0.960501745448801,"-1","-1","-1",6.32311547976107,"3"
"164",0.0347001299558978,-0.802309311564199,0.372596426020216,"1","0","-1",2.1883725108048,"3"
"165",0.530565271901713,0.182223466114086,0.357523340535335,"-1","1","-1",-0.757713821468188,"3"
"166",-1.57005905773842,-0.288680094610792,0.579461845571163,"1","-1","-1",-6.18265650538806,"3"
"167",-0.0629710864698731,-0.690418276004281,1.22946675108987,"-1","0","-1",0.470608154788583,"3"
"168",0.306692027027764,1.81196160190497,0.441204634533214,"1","1","-1",6.64181296185107,"3"
"169",-0.0313533629988174,-0.209608146096079,0.331963843257535,"-1","-1","-1",1.40193990628689,"3"
"170",0.20738750814911,1.01985732756801,0.432942748162765,"1","0","-1",3.5082104928654,"3"
"171",1.84256281452114,1.67565879048866,-0.76122094763503,"-1","1","-1",-13.8909713381454,"3"
"172",2.10185913673638,1.18193572342521,0.923627262927778,"1","-1","-1",16.381635414799,"3"
"173",-0.405225476962613,-0.0830499138957231,-1.33840389624469,"-1","0","-1",0.578838073004035,"3"
"174",0.234432986320005,0.436925075890673,0.476490246793172,"1","1","-1",4.5733655098312,"3"
"175",-0.0528252418644294,1.3276417142274,0.370250705511964,"-1","-1","-1",3.05099510847389,"3"
"176",-0.361826311261091,0.39993838981184,0.0246081829236691,"1","0","-1",0.548549705350659,"3"
"177",-0.520141885452076,-0.393086065452145,0.610716845017896,"-1","1","-1",-0.227554285148211,"3"
"178",1.10058707595494,1.32918133596003,0.260154590268006,"1","-1","-1",5.48553337154377,"3"
"179",0.819873315771602,1.16877345894539,-0.201674983945506,"-1","0","-1",-2.62694849256778,"3"
"180",-0.554574217306535,0.0449137650260795,0.245306769289674,"1","1","-1",1.58723775587063,"3"
"181",-0.517935695109974,-0.682164163864339,-0.258026703087117,"-1","-1","1",-0.638661038108622,"4"
"182",1.89767953915639,-0.471934984247997,0.754666914088775,"1","0","1",6.66410033172461,"4"
"183",-0.865107869930029,1.25624695804246,0.23985182339779,"-1","1","1",-1.44566676027349,"4"
"184",-1.02636485508276,0.806068671570627,0.21562032166629,"1","-1","1",-5.76236561209774,"4"
"185",0.0482935093278412,-2.07842256514279,0.21090238395101,"-1","0","1",-4.3269826680084,"4"
"186",-2.03567185572599,2.91965575730238,1.08303076298317,"1","1","1",-25.7442977487663,"4"
"187",-1.58400573942063,-0.465205988492081,2.28041316388968,"-1","-1","1",8.0320914717547,"4"
"188",0.14887003194568,-0.860718496995316,0.386323856622739,"1","0","1",-0.968570729479172,"4"
"189",-0.261607299071192,-0.133566380365485,-0.353034006048163,"-1","1","1",-3.37416546574683,"4"
"190",2.35200421456551,1.69983764415434,-0.565793879054461,"1","-1","1",1.08899031768052,"4"
"191",-0.0416569611048406,-0.93039142710776,-0.407219709918426,"-1","0","1",0.375800461316227,"4"
"192",2.8353152952852,0.997124131506124,-0.336540234335912,"1","1","1",9.94052921098884,"4"
"193",0.897538638679702,0.401805202477453,-0.546599169796503,"-1","-1","1",-2.19047512091758,"4"
"194",-0.251784656411935,-0.404439925729162,2.28351700713274,"1","0","1",0.194342194043401,"4"
"195",-0.963237346523299,0.149976538909795,-1.121604502694,"-1","1","1",-2.41198369014856,"4"
"196",0.304630714032133,-1.91388677267929,-0.199736020412482,"1","-1","1",-0.764864868495649,"4"
"197",0.472013579928033,2.18063647917856,0.653502296826741,"-1","0","1",-0.120118229768322,"4"
"198",0.221453077956954,-0.859318062260227,-1.8749006429839,"1","1","1",4.94783856800805,"4"
"199",-0.939150386615307,-0.154682904472881,1.03810246065319,"-1","-1","1",3.04309824138162,"4"
"200",-1.34759917922391,1.01279381836271,-0.101414468457413,"1","0","1",-5.45272164312696,"4"
"201",0.717472281678229,-2.0964646873412,0.302534916092761,"-1","1","1",-6.27383905121524,"4"
"202",0.351691188177685,0.906271265076778,-0.368212917633444,"1","-1","1",-2.30463523907363,"4"
"203",-0.501989704562015,0.175306079279816,-0.189911016500816,"-1","0","1",-1.14833537936357,"4"
"204",0.144340996871464,0.974145763986203,1.41877144381496,"1","1","1",6.56026959017143,"4"
"205",-0.881708375616002,-0.492706987477484,0.83432354698748,"-1","-1","1",2.73331451838692,"4"
"206",-1.36347938693948,-0.0896288925265741,-1.37531024434472,"1","0","1",-6.75178452965441,"4"
"207",-3.24876961864613,0.78876880796675,-0.121852242160774,"-1","1","1",4.65566657695708,"4"
"208",0.354636744906157,1.09383905083394,-0.459833001975987,"1","-1","1",-2.21992726798559,"4"
"209",2.51205694924859,-1.35476142665405,0.223794885937192,"-1","0","1",-10.1037185955549,"4"
"210",0.450939702162447,0.00421827678762958,0.134449193663825,"1","1","1",4.85793424651144,"4"
"211",1.38890352602644,-0.177890505355587,-0.555781020113717,"-1","-1","1",-0.971313893576413,"4"
"212",-0.60721032095323,1.80032151526413,-1.24375477528421,"1","0","1",3.12279942699769,"4"
"213",-0.91116054689137,0.32644643898528,0.254517486606975,"-1","1","1",-4.47098484034329,"4"
"214",1.0894753485852,-0.185266959004557,1.13526127083323,"1","-1","1",0.533887848071848,"4"
"215",0.479301886665893,0.590058292102096,-0.146217350356401,"-1","0","1",-2.90904974846589,"4"
"216",0.0182216272304273,-0.805032730588948,-1.77598000178125,"1","1","1",2.84588098644809,"4"
"217",0.941638299651488,-0.801022269200422,1.60887412200222,"-1","-1","1",-4.54529741423452,"4"
"218",0.678624459687903,0.686883302169191,-0.429165207847384,"1","0","1",0.457244283491513,"4"
"219",1.55646847587521,1.83280672419653,-0.16945918103427,"-1","1","1",-8.31516678229669,"4"
"220",0.0490786861343323,-1.38742862654735,0.87475028049721,"1","-1","1",-2.0314149923896,"4"
"221",-0.200850832146367,-0.00508386187694272,0.145511690664331,"-1","0","1",-2.06525688230126,"4"
"222",0.496248460420589,0.699890028851564,0.509707315100222,"1","1","1",3.45828940505598,"4"
"223",0.631165109112132,1.44290728023631,-0.632991258370145,"-1","-1","1",-3.41152844681279,"4"
"224",-0.443119916931473,0.532897425507148,-0.735593428987864,"1","0","1",-1.99475904542146,"4"
"225",-0.16855534206682,-0.331514795913862,0.390308725315273,"-1","1","1",-4.46754214007974,"4"
"226",-0.0870037257453408,-2.70050232607381,-0.84825353248566,"1","-1","1",-3.14551503709922,"4"
"227",-0.0656828194336309,-0.19558210349428,-1.61215912659472,"-1","0","1",-2.02303768206645,"4"
"228",0.240325793384196,-0.356511917662533,-0.478170954166892,"1","1","1",0.180947350117815,"4"
"229",0.408136121673092,0.708172051023241,-0.381001023173867,"-1","-1","1",-1.71777309169929,"4"
"230",-1.43478723733863,1.13541822844969,0.79559257782294,"1","0","1",-10.0703749213228,"4"
"231",0.880166577469669,0.532724578071689,1.26487895256228,"-1","1","1",-3.50219615034756,"4"
"232",0.800064756214869,0.365653642765025,-0.949996891455919,"1","-1","1",-0.144600321644196,"4"
"233",-1.01897314852528,-0.472180518509433,0.94190756089722,"-1","0","1",2.64409203788169,"4"
"234",-0.0454436203151313,-2.04711638099027,1.24353329218563,"1","1","1",1.4925189252716,"4"
"235",-0.605000594888166,0.721729713242199,0.423602108458549,"-1","-1","1",-1.79168740940773,"4"
"236",-0.744175910248869,1.01102148409047,0.00835873697835751,"1","0","1",-2.95796514119501,"4"
"237",0.0301578184350339,0.169734544060494,-1.06233938669692,"-1","1","1",-1.73272393765787,"4"
"238",-0.680590188889935,1.70961706695582,-0.991076007066586,"1","-1","1",-1.62463112417074,"4"
"239",-0.534920241834649,-0.0222509597061979,-0.163004873133624,"-1","0","1",-2.07696324993002,"4"
"240",0.35462432082908,-0.227673361001027,1.00142892881951,"1","1","1",4.46775857781979,"4"
"241",0.856497880317148,0.154402080168364,-1.05193237089355,"-1","-1","-1",-1.78158954740058,"5"
"242",0.275889605299927,0.734552293560074,0.116306658036366,"1","0","-1",0.443664655326293,"5"
"243",1.84911316073226,-0.627904627579484,1.71433615143526,"-1","1","-1",-14.6529898127344,"5"
"244",-2.04355253765062,-0.312601743141716,-0.217192851628787,"1","-1","-1",-11.7891396809438,"5"
"245",0.289465913977336,0.544252804948789,-0.283898407808826,"-1","0","-1",-3.21805126715176,"5"
"246",-0.858477856862704,-0.734115462449738,0.110220581951236,"1","1","-1",-1.93429989197806,"5"
"247",-0.527361311660767,-1.74039940684014,1.41290012563375,"-1","-1","-1",5.19649139785114,"5"
"248",-0.105120878131708,-0.498712525207139,1.38885816786371,"1","0","-1",-0.875882901755165,"5"
"249",0.884113122616951,0.301599025939311,-1.26949887150538,"-1","1","-1",-8.01675212528964,"5"
"250",1.84982335771558,1.0123925701481,-0.859955171503802,"1","-1","-1",-0.377138409428648,"5"
"251",0.145903236974052,-0.423947538018669,0.158723032924044,"-1","0","-1",-2.20304083615499,"5"
"252",1.04296454339146,-1.48523163284385,0.36764168952913,"1","1","-1",3.81473218985389,"5"
"253",2.52051767870006,-0.862299285627131,0.03409561406087,"-1","-1","-1",-5.94661157581706,"5"
"254",-0.708847803321414,1.27722213129464,-0.089542588917194,"1","0","-1",-3.23976830742573,"5"
"255",-0.00732955943520283,1.95029690985465,-0.2066955519325,"-1","1","-1",-4.81050379159916,"5"
"256",0.28085470221059,1.51372049660225,0.481697075585186,"1","-1","-1",-3.03056003446724,"5"
"257",0.505913670514241,2.69518990726614,-1.09982192401006,"-1","0","-1",-8.28779919118083,"5"
"258",0.339941304031508,0.262541840368631,0.318857019551968,"1","1","-1",2.23886470955275,"5"
"259",0.15950997157437,0.597686269602919,0.992356992861824,"-1","-1","-1",-0.694568521771789,"5"
"260",-1.56610575015837,0.538662276129604,-0.878470640616277,"1","0","-1",-3.51154287299023,"5"
"261",0.4772948018446,0.655062044070632,-0.381732412479984,"-1","1","-1",-6.54281269195224,"5"
"262",0.537444341118548,-0.397749712711175,-1.04744636945393,"1","-1","-1",1.99461612889831,"5"
"263",-0.444551458274965,0.114863824125983,0.963249142449038,"-1","0","-1",-1.41370286473947,"5"
"264",-0.616347081055005,-0.87516086781068,-0.0840579125954077,"1","1","-1",-0.551694804095721,"5"
"265",0.0680419111121916,-0.396595889061793,-0.840744963976056,"-1","-1","-1",-0.488848733573633,"5"
"266",1.38164016876172,1.11066514138109,0.708349067097665,"1","0","-1",8.64440005704387,"5"
"267",1.24884778330236,-1.42042738565289,-0.804002516951459,"-1","1","-1",-4.71289241312392,"5"
"268",-0.337599242028525,0.552070968018181,2.70575161598478,"1","-1","-1",-4.88538470709304,"5"
"269",0.233965444165484,-1.92081213083787,-0.338431360193267,"-1","0","-1",-2.76804175901795,"5"
"270",-0.781864493210478,-1.75141525238492,-1.71029969107737,"1","1","-1",-8.58376515689767,"5"
"271",-0.718661768242327,-0.130768897452485,0.469952921413179,"-1","-1","-1",2.12525012025989,"5"
"272",1.20113403585904,1.25776520712441,0.275243508498884,"1","0","-1",6.8857970604291,"5"
"273",0.0749910076129624,-1.07292030559601,-0.19894754883359,"-1","1","-1",-5.008304139439,"5"
"274",-1.09319384919689,0.150247671496043,-0.461788737173903,"1","-1","-1",-5.12803210822363,"5"
"275",0.122106219228457,1.24627355460287,0.113419362053077,"-1","0","-1",-1.71210643710082,"5"
"276",1.93888814193493,-0.0935251313163455,-0.45449176272398,"1","1","-1",10.0543411680058,"5"
"277",-0.98118340757766,-0.65241077872349,0.585668218542724,"-1","-1","-1",0.694212220212551,"5"
"278",-1.82440352611262,-0.18787369685031,0.813744582190368,"1","0","-1",-7.1555943846084,"5"
"279",0.69513682079175,1.60569930298282,1.04676270905172,"-1","1","-1",-0.946601047782498,"5"
"280",-0.633123132394206,1.11777434937626,-1.31058364541082,"1","-1","-1",-1.64538878456426,"5"
"281",0.363602002953301,0.235382561221115,-0.501632927834621,"-1","0","-1",-3.79183130024237,"5"
"282",0.133889680137049,0.580366018483557,2.13217390186859,"1","1","-1",2.92144054652472,"5"
